text,label
আমার ছেলের অনেক জ্বর এবং সারা শরীরে গোটা উঠেছে ,patient statement
আমার মায়ের অনেক দূর্বল লাগে আর বমি বমি ভাব হয়। অস্থিরতা কাজ করে। চোখ ফুলে যায়।,patient statement
আমার মুখে প্রায়ই ঘা এর মত হয় আর পুঁজ জমে আর রক্তও পরে,patient statement
"আমার নাক, গাল, থুতনি আর কপালে চুল্কায় আর লাল হয়ে যায়।",patient statement
আমার অনেক পেটে ব্যথা করে আর প্রস্রাবের নালী ব্যথা করে।,patient statement
"বাজারে গিয়ে কিছু ভালো ফল পেলাম না, সব ফল দেখেই মনে হলো তাজা না, এটা দেখে খুব মন খারাপ লাগলো।",Normal statement
আজকের কাজটা অনেক সুন্দরভাবে শেষ করলাম | খুব ভালো লাগছে,Normal statement
আজ আমি অনেক আশাবাদী বোধ করছি। ভবিষ্যৎ নিয়ে অনেক স্বপ্ন দেখছি।,Normal statement
"আজকের কনসার্টে এত বাজে পরিবেশন ছিল, আমি সত্যিই ক্ষিপ্ত হয়ে গেছি!",Normal statement
আজ স্কুলে আমাদের ক্লাসের প্রিয় শিক্ষিকার সাথে অনেক মজা করেছি!,Normal statement
আজ আমি অনেক নিঃসঙ্গ লাগছে।,Normal statement
আমার নাতনির বয়স ১০ বছর। কিন্তু ওর এখনি অনেক সাদা স্রাব বের হয় আর খুব দুর্গন্ধ হয়,patient statement
আমি প্রস্রাব করার সময় অনেক জ্বলে আর প্রস্রাবের রঙও হলদে,patient statement
আমার মেয়ের নিপলে লাল গোটার মত বের হয়েছে আর চুল্কায়,patient statement
